; Sample Rate 44100; Channels 1   0.0   3.0517578125E-5
   2.2675737E-5   0.017950738525347402
   4.5351474E-5   0.03606697899638055
   6.8027211E-5   0.05349347788288292
   9.0702948E-5   0.07074902309259963
   1.1337868E-4   0.08746655432457492
   1.3605442E-4   0.10306440823169152
   1.5873016E-4   0.11845919008588338
   1.814059E-4   0.13218164613625402
   2.0408163E-4   0.1455158338969281
   2.2675737E-4   0.15711376416630154
   2.4943311E-4   0.16783142082556404
   2.7210884E-4   0.17699359516341165
   2.9478458E-4   0.18502784899373875
   3.1746032E-4   0.1912582332355805
   3.4013605E-4   0.19651120504139621
   3.6281179E-4   0.19980358165972398
   3.8548753E-4   0.202085055678169
   4.0816327E-4   0.20258670985379715
   4.30839E-4   0.20195186329096299
   4.5351474E-4   0.1997182772082998
   4.7619048E-4   0.19634544662238823
   4.9886621E-4   0.19173989164511815
   5.2154195E-4   0.1857772337789311
   5.4421769E-4   0.1792255083065178
   5.6689342E-4   0.17116040124451898
   5.8956916E-4   0.16275073768940304
   6.122449E-4   0.15337992735475017
   6.3492063E-4   0.143416827172096
   6.5759637E-4   0.13316915001752225
   6.8027211E-4   0.12232815994212147
   7.0294785E-4   0.1116029039238383
   7.2562358E-4   0.10034532698924194
   7.4829932E-4   0.08982082596285831
   7.7097506E-4   0.0785475723332383
   7.9365079E-4   0.06847139715444613
   8.1632653E-4   0.0580790072199529
   8.3900227E-4   0.048575972353391214
   8.61678E-4   0.03946833893272584
   8.8435374E-4   0.031004069118336527
   9.0702948E-4   0.023338614160214877
   9.2970522E-4   0.016348967387714075
   9.5238095E-4   0.010190721493285558
   9.7505669E-4   0.0048647582147653854
   9.9773243E-4   4.029558600942639E-4
   0.0010204082   -0.003193771252410824
   0.0010430839   -0.006048582326061878
   0.0010657596   -0.007912459684152912
   0.0010884354   -0.00918788030430042
   0.0011111111   -0.009563713666277689
   0.0011337868   -0.009287508207422848
   0.0011564626   -0.008513942280157626
   0.0011791383   -0.0070559916023704245
   0.0012018141   -0.005068410763379292
   0.0012244898   -0.0030172262618967946
   0.0012471655   -2.489304472118408E-4
   0.0012698413   0.0023967933310163354
   0.001292517   0.005262333157851422
   0.0013151927   0.008223321641695163
   0.0013378685   0.01084361905892799
   0.0013605442   0.01365276827406587
   0.00138322   0.015840243874883555
   0.0014058957   0.017966857363267412
   0.0014285714   0.01950208664155614
   0.0014512472   0.02057016847809193
   0.0014739229   0.021233063530138752
   0.0014965986   0.02117798785619749
   0.0015192744   0.020404190951312465
   0.0015419501   0.01928601503572695
   0.0015646259   0.017041386268943304
   0.0015873016   0.01467007331793347
   0.0016099773   0.01104549319772646
   0.0016326531   0.007261883872113685
   0.0016553288   0.0024110315284117966
   0.0016780045   -0.0025684836673593933
   0.0017006803   -0.008491471974166095
   0.001723356   -0.014575293813070732
   0.0017460317   -0.021290445889510536
   0.0017687075   -0.028229816267012178
   0.0017913832   -0.035362255635551613
   0.001814059   -0.04271934758968862
   0.0018367347   -0.050112925652613126
   0.0018594104   -0.05748020221906521
   0.0018820862   -0.06469546108615516
   0.0019047619   -0.07156994876717997
   0.0019274376   -0.07835484669314405
   0.0019501134   -0.08432662799106357
   0.0019727891   -0.09023958763040177
   0.0019954649   -0.09505497987323325
   0.0020181406   -0.0995588140396993
   0.0020408163   -0.10308932915160146
   0.0020634921   -0.10586606874560756
   0.0020861678   -0.10779369444675574
   0.0021088435   -0.10865061960516639
   0.0021315193   -0.1087511394736059
   0.002154195   -0.10774740837868903
   0.0021768707   -0.10582765812113733
   0.0021995465   -0.10295937072864035
   0.0022222222   -0.09898364961899067
   0.002244898   -0.09443646379399447
   0.0022675737   -0.08855869421956626
   0.0022902494   -0.08232908076967789
   0.0023129252   -0.07505146583790502
   0.0023356009   -0.06716770818467126
   0.0023582766   -0.05886708304267776
   0.0023809524   -0.049864228895875065
   0.0024036281   -0.04076017260085997
   0.0024263039   -0.03111127532975419
   0.0024489796   -0.021614216688302382
   0.0024716553   -0.011888720988712244
   0.0024943311   -0.0022834160279077637
   0.0025170068   0.006852592746411318
   0.0025396825   0.016026589465278563
   0.0025623583   0.024317952596958653
   0.002585034   0.03232916296111333
   0.0026077098   0.039551632968782266
   0.0026303855   0.04595276901628466
   0.0026530612   0.051468144105527754
   0.002675737   0.056001443598330904
   0.0026984127   0.059615281676867235
   0.0027210884   0.061926842584266055
   0.0027437642   0.06341229393067345
   0.0027664399   0.06321099255181546
   0.0027891156   0.06240428962457349
   0.0028117914   0.05993998816139468
   0.0028344671   0.0566133179651447
   0.0028571429   0.05184942189158595
   0.0028798186   0.0461891116363405
   0.0029024943   0.039408110822403565
   0.0029251701   0.0315372015499544
   0.0029478458   0.02302231356553023
   0.0029705215   0.013192016408704094
   0.0029931973   0.0033869935349651837
   0.003015873   -0.007831084281980448
   0.0030385488   -0.018609129140733493
   0.0030612245   -0.03073786112759092
   0.0030839002   -0.04197891629533324
   0.003106576   -0.05428380816856533
   0.0031292517   -0.06570052302226258
   0.0031519274   -0.07734915197849704
   0.0031746032   -0.08849301394706108
   0.0031972789   -0.09890723591520173
   0.0032199546   -0.10907198660550983
   0.0032426304   -0.1179607022492954
   0.0032653061   -0.12650248350726803
   0.0032879819   -0.13334903972919324
   0.0033106576   -0.13981493121037494
   0.0033333333   -0.14422977243486
   0.0033560091   -0.14813353754157343
   0.0033786848   -0.15004740689373214
   0.0034013605   -0.150998095116694
   0.0034240363   -0.1502449799236912
   0.003446712   -0.14810803425628843
   0.0034693878   -0.1444249605639072
   0.0034920635   -0.13941953791524545
   0.0035147392   -0.13283282024575763
   0.003537415   -0.125081982444653
   0.0035600907   -0.11574695037770462
   0.0035827664   -0.10530964946487027
   0.0036054422   -0.09376897690864569
   0.0036281179   -0.08096255009246321
   0.0036507937   -0.06750217377193524
   0.0036734694   -0.05296759081193872
   0.0036961451   -0.03784205826203225
   0.0037188209   -0.022286489634595008
   0.0037414966   -0.006009673793412021
   0.0037641723   0.010181079424718775
   0.0037868481   0.02673831511302815
   0.0038095238   0.043080223468966825
   0.0038321995   0.05930363600836808
   0.0038548753   0.07521423682630231
   0.003877551   0.09068220050093162
   0.0039002268   0.10535082852921794
   0.0039229025   0.11954327457024044
   0.0039455782   0.1326109039403249
   0.003968254   0.144876762492758
   0.0039909297   0.15611303603391788
   0.0040136054   0.16599428874039865
   0.0040362812   0.17487611481806717
